/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_52_274.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_52_274.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_52_274.jpg, 0, 0, 0, 7.888583E-05
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_52_376.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_52_376.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_52_376.jpg, 0, 0, 0, 7.752315E-05
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_52_490.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_52_490.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_52_490.jpg, 0, 0, 0, 7.903256E-05
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_52_590.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_52_590.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_52_590.jpg, 0, 0, 0, 7.8136E-05
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_52_707.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_52_707.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_52_707.jpg, 0, 0, 0, 8.046874E-05
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_52_825.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_52_825.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_52_825.jpg, 0, 0, 0, 7.797795E-05
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_52_942.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_52_942.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_52_942.jpg, 0, 0, 0, 8.157598E-05
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_53_059.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_53_059.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_53_059.jpg, 0, 0.1003768, 0, 0.04593399
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_53_174.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_53_174.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_53_174.jpg, 0, 0.446448, 0, 0.5179032
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_53_289.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_53_289.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_53_289.jpg, 0, 0.4190762, 0, 1.220356
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_53_391.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_53_391.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_53_391.jpg, 0, 0.1149391, 0, 1.453995
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_53_496.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_53_496.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_53_496.jpg, 0, 0.105747, 0, 1.486456
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_53_607.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_53_607.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_53_607.jpg, 0, 0.4396802, 0, 1.932557
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_53_709.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_53_709.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_53_709.jpg, 0, 0.7440691, 0, 2.688302
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_53_823.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_53_823.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_53_823.jpg, 0, 1, 0, 3.8031
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_53_942.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_53_942.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_53_942.jpg, 0, 1, 0, 5.202784
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_54_052.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_54_052.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_54_052.jpg, -0.07560897, 1, 0, 6.585334
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_54_158.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_54_158.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_54_158.jpg, -0.1092267, 1, 0, 7.70539
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_54_264.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_54_264.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_54_264.jpg, 0, 1, 0, 8.830359
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_54_376.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_54_376.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_54_376.jpg, 0, 1, 0, 10.17144
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_54_475.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_54_475.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_54_475.jpg, 0, 1, 0, 11.27705
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_54_577.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_54_577.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_54_577.jpg, 0, 1, 0, 12.41035
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_54_691.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_54_691.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_54_691.jpg, -0.1573262, 1, 0, 13.74333
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_54_793.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_54_793.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_54_793.jpg, -0.4636409, 1, 0, 14.55073
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_54_909.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_54_909.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_54_909.jpg, -0.5038354, 1, 0, 15.63609
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_55_058.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_55_058.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_55_058.jpg, -0.5580482, 1, 0, 17.3206
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_55_157.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_55_157.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_55_157.jpg, -0.5310813, 1, 0, 18.07318
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_55_261.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_55_261.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_55_261.jpg, -0.2207494, 1, 0, 19.28293
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_55_380.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_55_380.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_55_380.jpg, 0, 1, 0, 20.4553
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_55_494.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_55_494.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_55_494.jpg, 0, 1, 0, 21.63508
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_55_609.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_55_609.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_55_609.jpg, 0, 1, 0, 22.80783
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_55_711.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_55_711.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_55_711.jpg, 0, 1, 0, 23.77219
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_55_824.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_55_824.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_55_824.jpg, 0, 1, 0, 24.74553
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_55_924.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_55_924.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_55_924.jpg, 0, 1, 0, 25.7042
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_56_041.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_56_041.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_56_041.jpg, -0.1700159, 0.8299841, 0, 26.80381
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_56_143.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_56_143.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_56_143.jpg, -0.4286638, 0.5713362, 0, 27.20955
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_56_243.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_56_243.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_56_243.jpg, -0.5328991, 0.268357, 0, 27.14753
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_56_344.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_56_344.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_56_344.jpg, -0.1843893, 0, 0, 26.96281
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_56_579.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_56_579.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_56_579.jpg, 0, 0, 0, 26.29238
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_56_693.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_56_693.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_56_693.jpg, 0, 0, 0, 25.97559
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_56_794.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_56_794.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_56_794.jpg, 0, 0, 0, 25.71478
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_56_895.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_56_895.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_56_895.jpg, 0, 0, 0, 25.4566
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_57_010.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_57_010.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_57_010.jpg, 0, 0, 0, 25.1502
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_57_124.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_57_124.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_57_124.jpg, 0, 0, 0, 24.89768
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_57_225.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_57_225.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_57_225.jpg, -0.3016409, 0, 0, 24.57861
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_57_355.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_57_355.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_57_355.jpg, -0.738405, 0, 0, 23.84847
/Users/nazra/Desktop/Data/IMG/center_2019_01_24_15_44_57_461.jpg, /Users/nazra/Desktop/Data/IMG/left_2019_01_24_15_44_57_461.jpg, /Users/nazra/Desktop/Data/IMG/right_2019_01_24_15_44_57_461.jpg, -0.417675, 0, 0, 23.54603
